number,value,datetime_start,datetime_complete,duration,params_atr_period,params_channel_length,state
1327,2.859163140892648,2026-01-07 04:06:58.400419,2026-01-07 04:06:58.450545,0 days 00:00:00.050126,38,54,COMPLETE
1319,2.859163140892648,2026-01-07 04:06:56.940740,2026-01-07 04:06:57.000974,0 days 00:00:00.060234,33,61,COMPLETE
1314,2.859163140892648,2026-01-07 04:06:56.037555,2026-01-07 04:06:56.082400,0 days 00:00:00.044845,50,43,COMPLETE
1312,2.859163140892648,2026-01-07 04:06:55.681533,2026-01-07 04:06:55.753683,0 days 00:00:00.072150,35,46,COMPLETE
1339,2.859163140892648,2026-01-07 04:07:00.882936,2026-01-07 04:07:00.926337,0 days 00:00:00.043401,46,45,COMPLETE
1337,2.859163140892648,2026-01-07 04:07:00.379104,2026-01-07 04:07:00.427124,0 days 00:00:00.048020,39,47,COMPLETE
1335,2.859163140892648,2026-01-07 04:07:00.025249,2026-01-07 04:07:00.073735,0 days 00:00:00.048486,46,63,COMPLETE
1328,2.859163140892648,2026-01-07 04:06:58.571480,2026-01-07 04:06:58.624779,0 days 00:00:00.053299,50,42,COMPLETE
3215,2.859163140892648,2026-01-07 04:13:07.328968,2026-01-07 04:13:07.381204,0 days 00:00:00.052236,38,44,COMPLETE
3242,2.859163140892648,2026-01-07 04:13:12.837138,2026-01-07 04:13:12.886380,0 days 00:00:00.049242,38,56,COMPLETE
3241,2.859163140892648,2026-01-07 04:13:12.652243,2026-01-07 04:13:12.709818,0 days 00:00:00.057575,47,45,COMPLETE
3238,2.859163140892648,2026-01-07 04:13:12.031558,2026-01-07 04:13:12.102254,0 days 00:00:00.070696,50,52,COMPLETE
3236,2.859163140892648,2026-01-07 04:13:11.650893,2026-01-07 04:13:11.707653,0 days 00:00:00.056760,28,43,COMPLETE
3235,2.859163140892648,2026-01-07 04:13:11.463243,2026-01-07 04:13:11.515166,0 days 00:00:00.051923,44,43,COMPLETE
1294,2.859163140892648,2026-01-07 04:06:52.364862,2026-01-07 04:06:52.414728,0 days 00:00:00.049866,30,54,COMPLETE
1293,2.859163140892648,2026-01-07 04:06:52.163520,2026-01-07 04:06:52.227964,0 days 00:00:00.064444,46,42,COMPLETE
1291,2.859163140892648,2026-01-07 04:06:51.824165,2026-01-07 04:06:51.866991,0 days 00:00:00.042826,43,46,COMPLETE
1290,2.859163140892648,2026-01-07 04:06:51.540706,2026-01-07 04:06:51.616403,0 days 00:00:00.075697,46,58,COMPLETE
1287,2.859163140892648,2026-01-07 04:06:51.029949,2026-01-07 04:06:51.073927,0 days 00:00:00.043978,50,45,COMPLETE
1283,2.859163140892648,2026-01-07 04:06:50.305132,2026-01-07 04:06:50.349416,0 days 00:00:00.044284,43,52,COMPLETE
1280,2.859163140892648,2026-01-07 04:06:49.807275,2026-01-07 04:06:49.855630,0 days 00:00:00.048355,41,42,COMPLETE
1310,2.859163140892648,2026-01-07 04:06:55.314010,2026-01-07 04:06:55.362803,0 days 00:00:00.048793,46,46,COMPLETE
1305,2.859163140892648,2026-01-07 04:06:54.469773,2026-01-07 04:06:54.514631,0 days 00:00:00.044858,50,55,COMPLETE
1300,2.859163140892648,2026-01-07 04:06:53.395658,2026-01-07 04:06:53.442417,0 days 00:00:00.046759,46,46,COMPLETE
3260,2.859163140892648,2026-01-07 04:13:16.528123,2026-01-07 04:13:16.580019,0 days 00:00:00.051896,43,43,COMPLETE
3259,2.859163140892648,2026-01-07 04:13:16.354508,2026-01-07 04:13:16.407303,0 days 00:00:00.052795,50,45,COMPLETE
3258,2.859163140892648,2026-01-07 04:13:16.121268,2026-01-07 04:13:16.207373,0 days 00:00:00.086105,30,55,COMPLETE
3253,2.859163140892648,2026-01-07 04:13:15.172302,2026-01-07 04:13:15.225152,0 days 00:00:00.052850,39,43,COMPLETE
3249,2.859163140892648,2026-01-07 04:13:14.159836,2026-01-07 04:13:14.211808,0 days 00:00:00.051972,47,53,COMPLETE
3248,2.859163140892648,2026-01-07 04:13:13.941404,2026-01-07 04:13:13.992281,0 days 00:00:00.050877,46,64,COMPLETE
1279,2.859163140892648,2026-01-07 04:06:49.643296,2026-01-07 04:06:49.696279,0 days 00:00:00.052983,37,47,COMPLETE
1276,2.859163140892648,2026-01-07 04:06:49.133151,2026-01-07 04:06:49.178550,0 days 00:00:00.045399,40,56,COMPLETE
1274,2.859163140892648,2026-01-07 04:06:48.783476,2026-01-07 04:06:48.829952,0 days 00:00:00.046476,45,46,COMPLETE
1272,2.859163140892648,2026-01-07 04:06:48.367007,2026-01-07 04:06:48.465341,0 days 00:00:00.098334,33,45,COMPLETE
1269,2.859163140892648,2026-01-07 04:06:47.889055,2026-01-07 04:06:47.937967,0 days 00:00:00.048912,42,42,COMPLETE
1267,2.859163140892648,2026-01-07 04:06:47.520703,2026-01-07 04:06:47.575286,0 days 00:00:00.054583,39,47,COMPLETE
1266,2.859163140892648,2026-01-07 04:06:47.355049,2026-01-07 04:06:47.403791,0 days 00:00:00.048742,50,42,COMPLETE
1264,2.859163140892648,2026-01-07 04:06:47.024559,2026-01-07 04:06:47.077018,0 days 00:00:00.052459,46,42,COMPLETE
3246,2.859163140892648,2026-01-07 04:13:13.577024,2026-01-07 04:13:13.631485,0 days 00:00:00.054461,35,47,COMPLETE
1234,2.859163140892648,2026-01-07 04:06:41.753140,2026-01-07 04:06:41.799855,0 days 00:00:00.046715,50,44,COMPLETE
3278,2.859163140892648,2026-01-07 04:13:19.887570,2026-01-07 04:13:19.940983,0 days 00:00:00.053413,25,62,COMPLETE
3275,2.859163140892648,2026-01-07 04:13:19.349607,2026-01-07 04:13:19.405363,0 days 00:00:00.055756,39,52,COMPLETE
3273,2.859163140892648,2026-01-07 04:13:18.954352,2026-01-07 04:13:19.006565,0 days 00:00:00.052213,46,45,COMPLETE
3272,2.859163140892648,2026-01-07 04:13:18.769157,2026-01-07 04:13:18.822828,0 days 00:00:00.053671,44,57,COMPLETE
3270,2.859163140892648,2026-01-07 04:13:18.407546,2026-01-07 04:13:18.461476,0 days 00:00:00.053930,40,43,COMPLETE
3268,2.859163140892648,2026-01-07 04:13:17.976998,2026-01-07 04:13:18.030544,0 days 00:00:00.053546,33,44,COMPLETE
3264,2.859163140892648,2026-01-07 04:13:17.262360,2026-01-07 04:13:17.313917,0 days 00:00:00.051557,46,44,COMPLETE
1262,2.859163140892648,2026-01-07 04:06:46.653553,2026-01-07 04:06:46.720321,0 days 00:00:00.066768,45,57,COMPLETE
1261,2.859163140892648,2026-01-07 04:06:46.424562,2026-01-07 04:06:46.478208,0 days 00:00:00.053646,38,60,COMPLETE
1260,2.859163140892648,2026-01-07 04:06:46.236498,2026-01-07 04:06:46.284980,0 days 00:00:00.048482,40,43,COMPLETE
1259,2.859163140892648,2026-01-07 04:06:46.077589,2026-01-07 04:06:46.122064,0 days 00:00:00.044475,45,43,COMPLETE
1256,2.859163140892648,2026-01-07 04:06:45.546751,2026-01-07 04:06:45.602914,0 days 00:00:00.056163,50,45,COMPLETE
1254,2.859163140892648,2026-01-07 04:06:45.227872,2026-01-07 04:06:45.272642,0 days 00:00:00.044770,25,43,COMPLETE
1251,2.859163140892648,2026-01-07 04:06:44.758857,2026-01-07 04:06:44.802393,0 days 00:00:00.043536,45,43,COMPLETE
3295,2.859163140892648,2026-01-07 04:13:23.212937,2026-01-07 04:13:23.269117,0 days 00:00:00.056180,41,44,COMPLETE
3290,2.859163140892648,2026-01-07 04:13:22.242844,2026-01-07 04:13:22.293147,0 days 00:00:00.050303,36,47,COMPLETE
3288,2.859163140892648,2026-01-07 04:13:21.831491,2026-01-07 04:13:21.883722,0 days 00:00:00.052231,38,44,COMPLETE
3287,2.859163140892648,2026-01-07 04:13:21.635002,2026-01-07 04:13:21.709199,0 days 00:00:00.074197,50,53,COMPLETE
3282,2.859163140892648,2026-01-07 04:13:20.692704,2026-01-07 04:13:20.750166,0 days 00:00:00.057462,46,46,COMPLETE
3280,2.859163140892648,2026-01-07 04:13:20.329100,2026-01-07 04:13:20.381653,0 days 00:00:00.052553,42,42,COMPLETE
1230,2.859163140892648,2026-01-07 04:06:40.987244,2026-01-07 04:06:41.035831,0 days 00:00:00.048587,50,58,COMPLETE
1227,2.859163140892648,2026-01-07 04:06:40.468148,2026-01-07 04:06:40.514563,0 days 00:00:00.046415,46,44,COMPLETE
1220,2.859163140892648,2026-01-07 04:06:39.204334,2026-01-07 04:06:39.251197,0 days 00:00:00.046863,42,43,COMPLETE
1219,2.859163140892648,2026-01-07 04:06:39.038325,2026-01-07 04:06:39.084998,0 days 00:00:00.046673,45,53,COMPLETE
1240,2.859163140892648,2026-01-07 04:06:42.855093,2026-01-07 04:06:42.902713,0 days 00:00:00.047620,37,44,COMPLETE
1239,2.859163140892648,2026-01-07 04:06:42.704707,2026-01-07 04:06:42.747229,0 days 00:00:00.042522,46,47,COMPLETE
1236,2.859163140892648,2026-01-07 04:06:42.088341,2026-01-07 04:06:42.134112,0 days 00:00:00.045771,40,47,COMPLETE
1168,2.859163140892648,2026-01-07 04:06:28.999787,2026-01-07 04:06:29.055507,0 days 00:00:00.055720,42,47,COMPLETE
3310,2.859163140892648,2026-01-07 04:13:26.232997,2026-01-07 04:13:26.287622,0 days 00:00:00.054625,32,45,COMPLETE
3308,2.859163140892648,2026-01-07 04:13:25.833030,2026-01-07 04:13:25.895088,0 days 00:00:00.062058,47,43,COMPLETE
3307,2.859163140892648,2026-01-07 04:13:25.555522,2026-01-07 04:13:25.625696,0 days 00:00:00.070174,37,53,COMPLETE
3304,2.859163140892648,2026-01-07 04:13:24.860409,2026-01-07 04:13:24.914894,0 days 00:00:00.054485,42,60,COMPLETE
3302,2.859163140892648,2026-01-07 04:13:24.515403,2026-01-07 04:13:24.567208,0 days 00:00:00.051805,50,44,COMPLETE
3301,2.859163140892648,2026-01-07 04:13:24.336456,2026-01-07 04:13:24.392826,0 days 00:00:00.056370,44,45,COMPLETE
1196,2.859163140892648,2026-01-07 04:06:34.962632,2026-01-07 04:06:35.011415,0 days 00:00:00.048783,46,53,COMPLETE
1185,2.859163140892648,2026-01-07 04:06:32.774428,2026-01-07 04:06:32.840644,0 days 00:00:00.066216,46,45,COMPLETE
1214,2.859163140892648,2026-01-07 04:06:38.160706,2026-01-07 04:06:38.209015,0 days 00:00:00.048309,42,46,COMPLETE
1212,2.859163140892648,2026-01-07 04:06:37.813850,2026-01-07 04:06:37.868347,0 days 00:00:00.054497,46,45,COMPLETE
1211,2.859163140892648,2026-01-07 04:06:37.637703,2026-01-07 04:06:37.696253,0 days 00:00:00.058550,42,60,COMPLETE
1209,2.859163140892648,2026-01-07 04:06:37.264097,2026-01-07 04:06:37.311808,0 days 00:00:00.047711,37,45,COMPLETE
1204,2.859163140892648,2026-01-07 04:06:36.395493,2026-01-07 04:06:36.442167,0 days 00:00:00.046674,47,46,COMPLETE
1202,2.859163140892648,2026-01-07 04:06:36.041706,2026-01-07 04:06:36.098528,0 days 00:00:00.056822,41,53,COMPLETE
1200,2.859163140892648,2026-01-07 04:06:35.648073,2026-01-07 04:06:35.711835,0 days 00:00:00.063762,42,43,COMPLETE
1155,2.859163140892648,2026-01-07 04:06:26.681832,2026-01-07 04:06:26.733262,0 days 00:00:00.051430,35,56,COMPLETE
1154,2.859163140892648,2026-01-07 04:06:26.467794,2026-01-07 04:06:26.514562,0 days 00:00:00.046768,46,44,COMPLETE
1153,2.859163140892648,2026-01-07 04:06:26.304966,2026-01-07 04:06:26.350343,0 days 00:00:00.045377,50,60,COMPLETE
3327,2.859163140892648,2026-01-07 04:13:29.510426,2026-01-07 04:13:29.565302,0 days 00:00:00.054876,32,52,COMPLETE
3326,2.859163140892648,2026-01-07 04:13:29.321017,2026-01-07 04:13:29.377793,0 days 00:00:00.056776,38,45,COMPLETE
3324,2.859163140892648,2026-01-07 04:13:28.920078,2026-01-07 04:13:28.981649,0 days 00:00:00.061571,42,43,COMPLETE
3321,2.859163140892648,2026-01-07 04:13:28.386731,2026-01-07 04:13:28.443294,0 days 00:00:00.056563,47,45,COMPLETE
3317,2.859163140892648,2026-01-07 04:13:27.603884,2026-01-07 04:13:27.659537,0 days 00:00:00.055653,46,43,COMPLETE
3315,2.859163140892648,2026-01-07 04:13:27.200966,2026-01-07 04:13:27.260081,0 days 00:00:00.059115,47,59,COMPLETE
1182,2.859163140892648,2026-01-07 04:06:31.983058,2026-01-07 04:06:32.031318,0 days 00:00:00.048260,50,44,COMPLETE
1181,2.859163140892648,2026-01-07 04:06:31.821831,2026-01-07 04:06:31.865595,0 days 00:00:00.043764,34,44,COMPLETE
1180,2.859163140892648,2026-01-07 04:06:31.627987,2026-01-07 04:06:31.696898,0 days 00:00:00.068911,29,69,COMPLETE
1178,2.859163140892648,2026-01-07 04:06:31.270999,2026-01-07 04:06:31.321234,0 days 00:00:00.050235,42,47,COMPLETE
1175,2.859163140892648,2026-01-07 04:06:30.536697,2026-01-07 04:06:30.588847,0 days 00:00:00.052150,46,46,COMPLETE
1171,2.859163140892648,2026-01-07 04:06:29.739842,2026-01-07 04:06:29.834969,0 days 00:00:00.095127,46,47,COMPLETE
3897,2.859163140892648,2026-01-07 04:15:28.341482,2026-01-07 04:15:28.402659,0 days 00:00:00.061177,47,42,COMPLETE
3892,2.859163140892648,2026-01-07 04:15:27.351557,2026-01-07 04:15:27.406641,0 days 00:00:00.055084,42,45,COMPLETE
3891,2.859163140892648,2026-01-07 04:15:27.100149,2026-01-07 04:15:27.154253,0 days 00:00:00.054104,36,53,COMPLETE
3890,2.859163140892648,2026-01-07 04:15:26.914576,2026-01-07 04:15:26.969234,0 days 00:00:00.054658,46,47,COMPLETE
3888,2.859163140892648,2026-01-07 04:15:26.537060,2026-01-07 04:15:26.591586,0 days 00:00:00.054526,30,45,COMPLETE
159,2.859163140892648,2026-01-07 04:03:29.851017,2026-01-07 04:03:29.892871,0 days 00:00:00.041854,40,43,COMPLETE
158,2.859163140892648,2026-01-07 04:03:29.689436,2026-01-07 04:03:29.737476,0 days 00:00:00.048040,26,52,COMPLETE
156,2.859163140892648,2026-01-07 04:03:29.376431,2026-01-07 04:03:29.422326,0 days 00:00:00.045895,36,46,COMPLETE
154,2.859163140892648,2026-01-07 04:03:29.054150,2026-01-07 04:03:29.095437,0 days 00:00:00.041287,33,44,COMPLETE
150,2.859163140892648,2026-01-07 04:03:28.292594,2026-01-07 04:03:28.340534,0 days 00:00:00.047940,50,42,COMPLETE
149,2.859163140892648,2026-01-07 04:03:28.110400,2026-01-07 04:03:28.162215,0 days 00:00:00.051815,46,42,COMPLETE
147,2.859163140892648,2026-01-07 04:03:27.751012,2026-01-07 04:03:27.798688,0 days 00:00:00.047676,45,44,COMPLETE
146,2.859163140892648,2026-01-07 04:03:27.590991,2026-01-07 04:03:27.633816,0 days 00:00:00.042825,42,43,COMPLETE
3886,2.859163140892648,2026-01-07 04:15:26.101892,2026-01-07 04:15:26.155970,0 days 00:00:00.054078,50,53,COMPLETE
3885,2.859163140892648,2026-01-07 04:15:25.912986,2026-01-07 04:15:25.970299,0 days 00:00:00.057313,37,44,COMPLETE
1124,2.859163140892648,2026-01-07 04:06:21.036419,2026-01-07 04:06:21.080438,0 days 00:00:00.044019,50,52,COMPLETE
3343,2.859163140892648,2026-01-07 04:13:32.588037,2026-01-07 04:13:32.656352,0 days 00:00:00.068315,40,44,COMPLETE
3342,2.859163140892648,2026-01-07 04:13:32.373744,2026-01-07 04:13:32.443062,0 days 00:00:00.069318,37,43,COMPLETE
3340,2.859163140892648,2026-01-07 04:13:31.972665,2026-01-07 04:13:32.028768,0 days 00:00:00.056103,47,44,COMPLETE
3339,2.859163140892648,2026-01-07 04:13:31.784313,2026-01-07 04:13:31.838719,0 days 00:00:00.054406,50,42,COMPLETE
3335,2.859163140892648,2026-01-07 04:13:31.039036,2026-01-07 04:13:31.096014,0 days 00:00:00.056978,10,42,COMPLETE
1151,2.859163140892648,2026-01-07 04:06:25.964495,2026-01-07 04:06:26.020459,0 days 00:00:00.055964,43,55,COMPLETE
1144,2.859163140892648,2026-01-07 04:06:24.494986,2026-01-07 04:06:24.541454,0 days 00:00:00.046468,45,45,COMPLETE
1142,2.859163140892648,2026-01-07 04:06:24.176482,2026-01-07 04:06:24.220173,0 days 00:00:00.043691,38,45,COMPLETE
1140,2.859163140892648,2026-01-07 04:06:23.861392,2026-01-07 04:06:23.903874,0 days 00:00:00.042482,44,68,COMPLETE
1139,2.859163140892648,2026-01-07 04:06:23.708829,2026-01-07 04:06:23.753071,0 days 00:00:00.044242,50,45,COMPLETE
1138,2.859163140892648,2026-01-07 04:06:23.509829,2026-01-07 04:06:23.556294,0 days 00:00:00.046465,34,44,COMPLETE
1162,2.859163140892648,2026-01-07 04:06:27.966666,2026-01-07 04:06:28.010870,0 days 00:00:00.044204,46,53,COMPLETE
1161,2.859163140892648,2026-01-07 04:06:27.798830,2026-01-07 04:06:27.850616,0 days 00:00:00.051786,37,43,COMPLETE
1157,2.859163140892648,2026-01-07 04:06:27.023996,2026-01-07 04:06:27.078989,0 days 00:00:00.054993,29,45,COMPLETE
1091,2.859163140892648,2026-01-07 04:06:15.311478,2026-01-07 04:06:15.363692,0 days 00:00:00.052214,20,46,COMPLETE
1089,2.859163140892648,2026-01-07 04:06:14.971179,2026-01-07 04:06:15.021286,0 days 00:00:00.050107,50,43,COMPLETE
3358,2.859163140892648,2026-01-07 04:13:35.425588,2026-01-07 04:13:35.477724,0 days 00:00:00.052136,44,46,COMPLETE
3357,2.859163140892648,2026-01-07 04:13:35.247510,2026-01-07 04:13:35.303811,0 days 00:00:00.056301,47,56,COMPLETE
3355,2.859163140892648,2026-01-07 04:13:34.862810,2026-01-07 04:13:34.913654,0 days 00:00:00.050844,47,45,COMPLETE
3353,2.859163140892648,2026-01-07 04:13:34.507943,2026-01-07 04:13:34.563477,0 days 00:00:00.055534,40,58,COMPLETE
3352,2.859163140892648,2026-01-07 04:13:34.329288,2026-01-07 04:13:34.381179,0 days 00:00:00.051891,34,44,COMPLETE
3347,2.859163140892648,2026-01-07 04:13:33.380920,2026-01-07 04:13:33.433991,0 days 00:00:00.053071,44,53,COMPLETE
1118,2.859163140892648,2026-01-07 04:06:19.877565,2026-01-07 04:06:19.927517,0 days 00:00:00.049952,47,55,COMPLETE
1114,2.859163140892648,2026-01-07 04:06:19.208728,2026-01-07 04:06:19.253029,0 days 00:00:00.044301,46,45,COMPLETE
1113,2.859163140892648,2026-01-07 04:06:19.046282,2026-01-07 04:06:19.093704,0 days 00:00:00.047422,46,46,COMPLETE
1110,2.859163140892648,2026-01-07 04:06:18.526979,2026-01-07 04:06:18.579350,0 days 00:00:00.052371,42,43,COMPLETE
1128,2.859163140892648,2026-01-07 04:06:21.775935,2026-01-07 04:06:21.833940,0 days 00:00:00.058005,41,56,COMPLETE
1075,2.859163140892648,2026-01-07 04:06:12.160395,2026-01-07 04:06:12.220098,0 days 00:00:00.059703,38,46,COMPLETE
1072,2.859163140892648,2026-01-07 04:06:11.502004,2026-01-07 04:06:11.554182,0 days 00:00:00.052178,33,42,COMPLETE
3375,2.859163140892648,2026-01-07 04:13:39.047829,2026-01-07 04:13:39.112114,0 days 00:00:00.064285,47,52,COMPLETE
3372,2.859163140892648,2026-01-07 04:13:38.513746,2026-01-07 04:13:38.563066,0 days 00:00:00.049320,46,43,COMPLETE
3371,2.859163140892648,2026-01-07 04:13:38.193639,2026-01-07 04:13:38.245045,0 days 00:00:00.051406,40,43,COMPLETE
3368,2.859163140892648,2026-01-07 04:13:37.605793,2026-01-07 04:13:37.658060,0 days 00:00:00.052267,10,60,COMPLETE
3365,2.859163140892648,2026-01-07 04:13:36.929512,2026-01-07 04:13:36.980069,0 days 00:00:00.050557,47,45,COMPLETE
3364,2.859163140892648,2026-01-07 04:13:36.749145,2026-01-07 04:13:36.800030,0 days 00:00:00.050885,41,46,COMPLETE
3362,2.859163140892648,2026-01-07 04:13:36.250744,2026-01-07 04:13:36.302034,0 days 00:00:00.051290,37,52,COMPLETE
3360,2.859163140892648,2026-01-07 04:13:35.825930,2026-01-07 04:13:35.894103,0 days 00:00:00.068173,50,61,COMPLETE
1102,2.859163140892648,2026-01-07 04:06:17.186545,2026-01-07 04:06:17.229677,0 days 00:00:00.043132,38,45,COMPLETE
1101,2.859163140892648,2026-01-07 04:06:17.023772,2026-01-07 04:06:17.069982,0 days 00:00:00.046210,46,47,COMPLETE
1098,2.859163140892648,2026-01-07 04:06:16.502773,2026-01-07 04:06:16.548920,0 days 00:00:00.046147,45,44,COMPLETE
1094,2.859163140892648,2026-01-07 04:06:15.854952,2026-01-07 04:06:15.904318,0 days 00:00:00.049366,46,53,COMPLETE
1092,2.859163140892648,2026-01-07 04:06:15.480851,2026-01-07 04:06:15.529308,0 days 00:00:00.048457,38,55,COMPLETE
1040,2.859163140892648,2026-01-07 04:06:06.053856,2026-01-07 04:06:06.098685,0 days 00:00:00.044829,50,43,COMPLETE
3385,2.859163140892648,2026-01-07 04:13:41.297500,2026-01-07 04:13:41.348190,0 days 00:00:00.050690,37,46,COMPLETE
3382,2.859163140892648,2026-01-07 04:13:40.533609,2026-01-07 04:13:40.586484,0 days 00:00:00.052875,40,44,COMPLETE
3380,2.859163140892648,2026-01-07 04:13:40.171428,2026-01-07 04:13:40.231845,0 days 00:00:00.060417,30,43,COMPLETE
3378,2.859163140892648,2026-01-07 04:13:39.747280,2026-01-07 04:13:39.814592,0 days 00:00:00.067312,50,44,COMPLETE
1068,2.859163140892648,2026-01-07 04:06:10.817146,2026-01-07 04:06:10.865214,0 days 00:00:00.048068,42,46,COMPLETE
1062,2.859163140892648,2026-01-07 04:06:09.800780,2026-01-07 04:06:09.854027,0 days 00:00:00.053247,35,42,COMPLETE
1058,2.859163140892648,2026-01-07 04:06:09.100137,2026-01-07 04:06:09.146453,0 days 00:00:00.046316,38,59,COMPLETE
1057,2.859163140892648,2026-01-07 04:06:08.937540,2026-01-07 04:06:08.982542,0 days 00:00:00.045002,46,44,COMPLETE
1056,2.859163140892648,2026-01-07 04:06:08.767026,2026-01-07 04:06:08.816806,0 days 00:00:00.049780,39,47,COMPLETE
1084,2.859163140892648,2026-01-07 04:06:14.112050,2026-01-07 04:06:14.156174,0 days 00:00:00.044124,50,46,COMPLETE
1083,2.859163140892648,2026-01-07 04:06:13.947204,2026-01-07 04:06:13.993272,0 days 00:00:00.046068,41,44,COMPLETE
1082,2.859163140892648,2026-01-07 04:06:13.768435,2026-01-07 04:06:13.811990,0 days 00:00:00.043555,45,59,COMPLETE
1080,2.859163140892648,2026-01-07 04:06:13.410154,2026-01-07 04:06:13.459285,0 days 00:00:00.049131,38,44,COMPLETE
1013,2.859163140892648,2026-01-07 04:06:01.355751,2026-01-07 04:06:01.399353,0 days 00:00:00.043602,39,42,COMPLETE
1012,2.859163140892648,2026-01-07 04:06:01.145445,2026-01-07 04:06:01.217703,0 days 00:00:00.072258,42,47,COMPLETE
1009,2.859163140892648,2026-01-07 04:06:00.581691,2026-01-07 04:06:00.649135,0 days 00:00:00.067444,50,47,COMPLETE
3407,2.859163140892648,2026-01-07 04:13:45.424117,2026-01-07 04:13:45.476382,0 days 00:00:00.052265,40,53,COMPLETE
3405,2.859163140892648,2026-01-07 04:13:45.039275,2026-01-07 04:13:45.104116,0 days 00:00:00.064841,46,44,COMPLETE
3404,2.859163140892648,2026-01-07 04:13:44.855169,2026-01-07 04:13:44.910410,0 days 00:00:00.055241,44,56,COMPLETE
3400,2.859163140892648,2026-01-07 04:13:44.153494,2026-01-07 04:13:44.209290,0 days 00:00:00.055796,34,45,COMPLETE
3397,2.859163140892648,2026-01-07 04:13:43.590097,2026-01-07 04:13:43.641761,0 days 00:00:00.051664,43,44,COMPLETE
3393,2.859163140892648,2026-01-07 04:13:42.831126,2026-01-07 04:13:42.884939,0 days 00:00:00.053813,32,61,COMPLETE
1036,2.859163140892648,2026-01-07 04:06:05.377126,2026-01-07 04:06:05.421003,0 days 00:00:00.043877,46,47,COMPLETE
1032,2.859163140892648,2026-01-07 04:06:04.725806,2026-01-07 04:06:04.775372,0 days 00:00:00.049566,50,53,COMPLETE
1024,2.859163140892648,2026-01-07 04:06:03.227471,2026-01-07 04:06:03.274251,0 days 00:00:00.046780,46,42,COMPLETE
1053,2.859163140892648,2026-01-07 04:06:08.248293,2026-01-07 04:06:08.296781,0 days 00:00:00.048488,50,65,COMPLETE
1048,2.859163140892648,2026-01-07 04:06:07.385789,2026-01-07 04:06:07.434861,0 days 00:00:00.049072,50,44,COMPLETE
